name;url
Seadra.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/117.png
Goldeen.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/118.png
Seaking.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/119.png
Staryu.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/120.png
Starmie.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/121.png
Mr. Mime.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/122.png
Galarian Mr. Mime.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/122_f2.png
Scyther.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/123.png
Jynx.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/124.png
Electabuzz.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/125.png
Magmar.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/126.png
Pinsir.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/127.png
Mega Pinsir.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/127_f2.png
Tauros.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/128.png
Magikarp.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/129.png
Gyarados.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/130.png
Mega Gyarados.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/130_f2.png
Lapras.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/131.png
Gigantamax Lapras.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/131_f2.png
Ditto.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/132.png
Eevee.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/133.png
Gigantamax Eevee.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/133_f2.png
Vaporeon.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/134.png
Jolteon.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/135.png
Flareon.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/136.png
Porygon.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/137.png
Omanyte.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/138.png
Omastar.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/139.png
Kabuto.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/140.png
Kabutops.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/141.png
Aerodactyl.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/142.png
Mega Aerodactyl.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/142_f2.png
Snorlax.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/143.png
Gigantamax Snorlax.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/143_f2.png
Articuno.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/144.png
Galarian Articuno.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/144_f2.png
Zapdos.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/145.png
Galarian Zapdos.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/145_f2.png
Moltres.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/146.png
Galarian Moltres.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/146_f2.png
Dratini.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/147.png
Dragonair.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/148.png
Dragonite.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/149.png
Mewtwo.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/150.png
Mega Mewtwo X.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/150_f2.png
Mega Mewtwo Y.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/150_f3.png
Mew.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/151.png
Chikorita.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/152.png
Bayleef.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/153.png
Meganium.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/154.png
